CustomerID,CustomerCode,Customer Name,CustomerType,Age,MobileNumber,City,State,Country,Pincode,Occupation,IndustryType,AnnualIncome,IncomeBracket,CustomerRole,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,AssignedAgentID,LeadSource,CustomerRating,SatisfactionScore,TotalPropertiesBought,TotalPropertiesLeased,FirstContactDate,LastInteractionDate,CustomerStatus,IsRepeatCustomer
329,CUST-0329,Sai Bhattacharya,Individual,47,8643458840,Mumbai,Maharashtra,India,576638,Self Employed,Retail,843003,10L+,Seller,Apartment,Mumbai,3843772,12675483,39,Website,3.7,3.2,2,2,2024-11-26,2024-10-15,Active,No
330,CUST-0330,Kavya Joshi,Company,52,8258822202,Hyderabad,Telangana,India,509264,Self Employed,Manufacturing,3378874,5–10L,Seller,Apartment,Hyderabad,2386251,10762225,1,Referral,3.2,4.3,2,0,2021-03-14,2024-07-31,Active,No
331,CUST-0331,Yash Bhatia,Company,42,8484932636,Bangalore,Karnataka,India,579317,Salaried,Finance,1083758,5–10L,Seller,Apartment,Bangalore,4205891,14670078,58,Website,4,3.1,1,0,2022-08-16,2025-10-15,Active,Yes
332,CUST-0332,Rohan Malhotra,Individual,42,8385362078,Mumbai,Maharashtra,India,450782,Business,Retail,2920758,0–5L,Tenant,Plot,Mumbai,3575889,16316019,35,Referral,3.2,4.3,3,2,2024-09-23,2025-04-07,Active,No
333,CUST-0333,Pihu Gupta,Company,55,8415569690,Delhi,Delhi,India,559237,Salaried,Finance,1946418,0–5L,Seller,Apartment,Delhi,3101364,18492757,11,Referral,3.4,3.8,0,0,2023-07-25,2024-02-25,Active,No
334,CUST-0334,Kabir Bhattacharya,Individual,44,8161473895,Ahmedabad,Gujarat,India,495410,Salaried,Manufacturing,780854,0–5L,Buyer,Plot,Ahmedabad,4074555,18397585,77,Website,4.7,3.8,0,1,2022-07-19,2025-08-20,Active,No
335,CUST-0335,Aarohi Kapoor,Individual,42,8980542543,Chennai,Tamil Nadu,India,451923,Business,Retail,3119052,0–5L,Buyer,Villa,Chennai,2097800,11635078,56,Walk-in,4,3.6,1,1,2022-03-19,2024-07-16,Active,No
336,CUST-0336,Saanvi Mahajan,Company,51,8266049879,Ahmedabad,Gujarat,India,533451,Business,Manufacturing,1499446,5–10L,Seller,Villa,Ahmedabad,4343387,14958563,79,Ads,4.5,3.3,3,2,2021-12-05,2024-10-09,Active,No
337,CUST-0337,Aarohi Mahajan,Company,41,8288276789,Mumbai,Maharashtra,India,418558,Business,Finance,2898175,0–5L,Seller,Apartment,Mumbai,4656997,10462439,66,Website,3.3,3.9,1,1,2023-11-08,2024-02-05,Active,Yes
338,CUST-0338,Arjun Joshi,Company,57,8431115145,Delhi,Delhi,India,532436,Business,IT,2616596,0–5L,Seller,Apartment,Delhi,2514834,17167458,69,Walk-in,3.1,3.9,1,1,2023-11-25,2025-08-02,Active,No
339,CUST-0339,Aanya Patel,Individual,58,8207349987,Pune,Maharashtra,India,568031,Salaried,IT,2455051,10L+,Seller,Plot,Pune,2131624,15000827,89,Walk-in,3.6,4.4,0,2,2022-07-18,2024-12-29,Active,Yes
340,CUST-0340,Vihaan Jain,Individual,27,8622935983,Ahmedabad,Gujarat,India,449033,Business,Manufacturing,600154,0–5L,Tenant,Apartment,Ahmedabad,2239801,14371941,25,Walk-in,3.6,4.3,0,0,2021-10-29,2024-05-02,Active,No
341,CUST-0341,Shivansh Malhotra,Individual,37,8760462467,Chennai,Tamil Nadu,India,572701,Business,Retail,1472117,5–10L,Owner,Villa,Chennai,4075549,10441810,79,Referral,4.5,3.8,2,2,2024-09-05,2024-12-27,Active,Yes
342,CUST-0342,Aditya Trivedi,Company,50,8395525648,Chennai,Tamil Nadu,India,475606,Business,IT,1514464,0–5L,Buyer,Villa,Chennai,2532219,12991861,49,Referral,4.6,4.8,1,1,2022-07-29,2024-10-24,Active,No
343,CUST-0343,Dhruv Mehta,Company,40,8437606084,Mumbai,Maharashtra,India,534892,Self Employed,Retail,2035240,0–5L,Buyer,Villa,Mumbai,3964575,12586584,27,Walk-in,3.8,4.6,2,1,2021-02-16,2024-02-05,Active,Yes
344,CUST-0344,Dhruv Mahajan,Company,49,8487589328,Pune,Maharashtra,India,405876,Business,Manufacturing,4340400,5–10L,Tenant,Apartment,Pune,4393627,16888114,100,Walk-in,4.2,3.6,2,2,2023-04-11,2025-06-18,Active,No
345,CUST-0345,Ishaan Desai,Individual,30,8135534733,Pune,Maharashtra,India,541942,Self Employed,Retail,1522295,10L+,Buyer,Villa,Pune,2398391,16654610,79,Website,4.7,3.8,1,1,2024-01-24,2025-05-08,Active,Yes
346,CUST-0346,Sai Tiwari,Individual,59,8469626560,Chennai,Tamil Nadu,India,507318,Self Employed,Retail,3886155,5–10L,Tenant,Apartment,Chennai,2283792,18703476,37,Website,4.6,4.9,3,1,2022-12-21,2025-10-31,Active,No
347,CUST-0347,Harsh Shah,Individual,57,8334104197,Chennai,Tamil Nadu,India,418736,Self Employed,Manufacturing,788317,5–10L,Buyer,Apartment,Chennai,4416055,9535017,17,Walk-in,4.2,3.2,1,2,2022-07-03,2025-11-12,Active,No
348,CUST-0348,Aadhya Shah,Individual,47,8443898876,Ahmedabad,Gujarat,India,399325,Business,Finance,1225990,5–10L,Owner,Plot,Ahmedabad,2260306,14193890,57,Website,4,4.7,1,0,2021-09-24,2025-11-13,Active,Yes
349,CUST-0349,Pranav Chopra,Individual,36,8105812233,Hyderabad,Telangana,India,453649,Salaried,Manufacturing,3956984,5–10L,Owner,Apartment,Hyderabad,4165482,14375154,24,Walk-in,3.8,3,3,2,2021-05-07,2025-07-31,Active,No
350,CUST-0350,Rohan Agarwal,Company,52,8130797118,Pune,Maharashtra,India,594625,Salaried,Retail,2895577,10L+,Owner,Apartment,Pune,2604337,14566882,32,Website,3.1,4.2,3,2,2022-07-22,2024-08-03,Active,No
351,CUST-0351,Dhruv Chawla,Individual,57,8226715820,Hyderabad,Telangana,India,478939,Business,Finance,1676065,0–5L,Investor,Apartment,Hyderabad,4490433,9616720,93,Ads,4.1,4.2,3,0,2022-02-16,2025-10-21,Active,Yes
352,CUST-0352,Navya Khandelwal,Individual,30,8485993463,Chennai,Tamil Nadu,India,445916,Salaried,Manufacturing,4712998,0–5L,Tenant,Villa,Chennai,3513954,14622604,11,Website,3.2,3.3,1,0,2023-08-06,2025-05-14,Active,Yes
353,CUST-0353,Isha Bhatia,Individual,32,8698453703,Mumbai,Maharashtra,India,572711,Self Employed,Finance,2101257,0–5L,Tenant,Villa,Mumbai,4392665,19721715,68,Referral,5,4.1,3,0,2022-01-20,2024-01-30,Active,Yes
354,CUST-0354,Tara Kumar,Individual,44,8647873438,Ahmedabad,Gujarat,India,523418,Business,Retail,3186932,10L+,Investor,Plot,Ahmedabad,3892818,11974818,73,Website,3.9,4.7,1,2,2021-05-02,2024-11-16,Active,Yes
355,CUST-0355,Dev Tiwari,Individual,48,8828152225,Chennai,Tamil Nadu,India,398248,Self Employed,Finance,1713481,10L+,Owner,Villa,Chennai,3777191,19658838,82,Referral,4.8,4.8,1,2,2024-01-10,2024-01-26,Active,No
356,CUST-0356,Siddharth Singh,Company,46,8318188627,Pune,Maharashtra,India,408982,Salaried,Finance,3219061,10L+,Tenant,Apartment,Pune,2777480,10708371,80,Ads,4.3,4.6,3,1,2022-02-28,2024-03-16,Active,No
357,CUST-0357,Navya Sharma,Individual,45,8941543884,Chennai,Tamil Nadu,India,448291,Salaried,IT,4100707,5–10L,Investor,Plot,Chennai,3846548,17956460,47,Ads,3.6,3.3,1,2,2021-01-07,2025-09-06,Active,Yes
358,CUST-0358,Ira Shah,Company,57,8616217931,Chennai,Tamil Nadu,India,562078,Business,Finance,891475,0–5L,Tenant,Villa,Chennai,3443760,7826453,98,Ads,3.4,3.1,0,0,2021-12-28,2024-08-31,Active,Yes
359,CUST-0359,Vihaan Bhatia,Company,45,8757276456,Bangalore,Karnataka,India,383373,Salaried,Retail,1526285,5–10L,Buyer,Plot,Bangalore,4227036,14796465,27,Ads,4,3.3,1,1,2022-07-03,2024-04-12,Active,No
360,CUST-0360,Myra Bhattacharya,Company,31,8735114223,Delhi,Delhi,India,496925,Salaried,Manufacturing,4341543,10L+,Owner,Plot,Delhi,4629480,19577811,41,Walk-in,4,4.7,1,1,2023-12-23,2025-11-27,Active,Yes
361,CUST-0361,Saanvi Khandelwal,Company,38,8303189938,Ahmedabad,Gujarat,India,572688,Salaried,Finance,4335793,0–5L,Tenant,Apartment,Ahmedabad,3772239,16496351,23,Website,3.3,4.1,2,2,2024-11-22,2024-09-15,Active,No
362,CUST-0362,Dhruv Reddy,Company,44,8379754944,Hyderabad,Telangana,India,437893,Business,IT,1990448,10L+,Seller,Apartment,Hyderabad,3387334,11654722,79,Website,4.3,3.5,1,0,2021-02-03,2024-09-26,Active,No
363,CUST-0363,Dev Bhattacharya,Company,58,8473921615,Delhi,Delhi,India,478604,Self Employed,Manufacturing,3839603,10L+,Owner,Villa,Delhi,2465031,15484215,56,Ads,4.2,4.1,1,0,2021-08-12,2025-06-03,Active,Yes
364,CUST-0364,Vihaan Trivedi,Company,56,8131816579,Ahmedabad,Gujarat,India,401156,Self Employed,Finance,2572166,0–5L,Seller,Plot,Ahmedabad,3216336,11518491,35,Referral,4.5,3,0,1,2024-12-22,2025-02-12,Active,No
365,CUST-0365,Aarohi Kumar,Individual,51,8920637519,Chennai,Tamil Nadu,India,433506,Salaried,Manufacturing,2170892,0–5L,Seller,Plot,Chennai,4918997,10226651,99,Ads,3.8,5,3,1,2023-08-20,2025-11-12,Active,Yes
366,CUST-0366,Yash Kapoor,Company,56,8477315195,Bangalore,Karnataka,India,575050,Salaried,Finance,541710,0–5L,Buyer,Plot,Bangalore,3877005,19912341,36,Referral,4.4,3.2,3,2,2021-06-19,2024-12-18,Active,Yes
367,CUST-0367,Ritika Bhatia,Company,41,8187551958,Delhi,Delhi,India,457132,Salaried,IT,1881245,5–10L,Owner,Plot,Delhi,3074214,8501382,30,Website,5,4.4,3,1,2022-07-27,2024-01-08,Active,No
368,CUST-0368,Anika Tiwari,Individual,58,8927258560,Delhi,Delhi,India,529582,Self Employed,Finance,2306663,0–5L,Tenant,Apartment,Delhi,4481364,14950664,59,Walk-in,3.8,4.3,0,2,2022-04-11,2024-06-07,Active,Yes
369,CUST-0369,Naina Chawla,Company,32,8786566531,Hyderabad,Telangana,India,593933,Salaried,Manufacturing,2137281,10L+,Buyer,Plot,Hyderabad,4409770,19553627,58,Website,3.5,3.9,3,1,2024-01-03,2025-10-05,Active,No
370,CUST-0370,Tanvi Khandelwal,Individual,54,8133637665,Bangalore,Karnataka,India,416076,Self Employed,Manufacturing,2693028,5–10L,Seller,Plot,Bangalore,3081763,7506713,23,Referral,3.8,3.8,2,2,2022-07-22,2024-06-25,Active,Yes
371,CUST-0371,Tanvi Agarwal,Individual,56,8921375054,Ahmedabad,Gujarat,India,504917,Self Employed,IT,1711181,0–5L,Investor,Apartment,Ahmedabad,4303856,14878946,20,Ads,3.8,4.5,0,0,2022-11-29,2025-06-21,Active,No
372,CUST-0372,Mihir Malhotra,Individual,55,8391132612,Ahmedabad,Gujarat,India,416238,Self Employed,Retail,2324127,10L+,Owner,Villa,Ahmedabad,4411267,11302361,98,Walk-in,3,3.1,0,0,2024-05-09,2024-10-22,Active,No
373,CUST-0373,Rohan Reddy,Company,46,8708675777,Chennai,Tamil Nadu,India,393874,Business,IT,1752052,5–10L,Investor,Villa,Chennai,2442748,19351238,76,Walk-in,4.7,4.6,1,2,2022-07-23,2024-12-29,Active,Yes
374,CUST-0374,Sai Mahajan,Individual,46,8991587922,Mumbai,Maharashtra,India,453538,Self Employed,Retail,988613,5–10L,Tenant,Plot,Mumbai,3990033,8984428,82,Website,4.1,4.8,0,2,2024-12-13,2024-11-11,Active,Yes
375,CUST-0375,Reyansh Khandelwal,Individual,39,8155700403,Pune,Maharashtra,India,401126,Self Employed,Manufacturing,2964445,10L+,Owner,Villa,Pune,3429398,13222290,70,Referral,3.4,3.8,0,1,2023-07-03,2024-08-14,Active,Yes
376,CUST-0376,Tara Shah,Company,33,8226144900,Chennai,Tamil Nadu,India,532101,Self Employed,IT,2581990,0–5L,Owner,Apartment,Chennai,2518932,6747180,67,Website,4.7,4.3,2,0,2022-03-31,2025-08-11,Active,No
377,CUST-0377,Krishna Sharma,Company,41,8647890796,Mumbai,Maharashtra,India,403371,Self Employed,IT,2044117,5–10L,Seller,Plot,Mumbai,4538351,12158038,31,Ads,4.3,3.7,0,2,2023-10-12,2024-04-28,Active,Yes
378,CUST-0378,Ira Malhotra,Company,31,8393676788,Bangalore,Karnataka,India,400817,Salaried,Finance,3710211,5–10L,Owner,Plot,Bangalore,4007020,8063721,44,Website,3.9,3,2,1,2021-11-19,2024-08-07,Active,No
379,CUST-0379,Anika Verma,Individual,46,8711089688,Ahmedabad,Gujarat,India,446805,Self Employed,Finance,1292826,10L+,Buyer,Plot,Ahmedabad,3036744,9572700,27,Website,3.1,3.9,3,1,2022-06-23,2024-12-06,Active,No
380,CUST-0380,Ananya Reddy,Individual,54,8918332671,Bangalore,Karnataka,India,483655,Salaried,IT,780720,0–5L,Buyer,Apartment,Bangalore,2821171,12124574,23,Walk-in,3.3,3.2,0,0,2023-07-13,2025-08-11,Active,No
381,CUST-0381,Yash Joshi,Company,55,8251550578,Pune,Maharashtra,India,488532,Salaried,Manufacturing,1902685,0–5L,Investor,Apartment,Pune,3194472,9664471,70,Referral,4.8,4.5,0,1,2023-08-14,2025-06-07,Active,No
382,CUST-0382,Yash Malhotra,Individual,49,8463188744,Hyderabad,Telangana,India,396905,Business,Manufacturing,2072483,10L+,Tenant,Apartment,Hyderabad,3184590,18607122,91,Walk-in,4,3.9,2,2,2021-02-17,2024-07-12,Active,Yes
383,CUST-0383,Sai Chopra,Individual,39,8406137258,Ahmedabad,Gujarat,India,589102,Salaried,Manufacturing,4085875,0–5L,Seller,Villa,Ahmedabad,4686567,9248165,35,Website,4,3.3,3,2,2022-03-20,2025-04-08,Active,Yes
384,CUST-0384,Aarohi Mehta,Company,26,8563591138,Ahmedabad,Gujarat,India,539458,Salaried,Finance,1222628,5–10L,Seller,Villa,Ahmedabad,4269597,9234417,8,Ads,3.6,4,1,0,2021-02-13,2025-03-30,Active,Yes
385,CUST-0385,Dev Sharma,Company,53,8712757449,Ahmedabad,Gujarat,India,577041,Self Employed,Finance,3552864,5–10L,Owner,Plot,Ahmedabad,4963758,13326906,44,Ads,5,4.2,2,2,2022-01-19,2024-06-25,Active,Yes
386,CUST-0386,Tanvi Reddy,Company,41,8637087228,Delhi,Delhi,India,440452,Self Employed,Retail,4651600,5–10L,Owner,Villa,Delhi,3410212,14836436,70,Referral,3,3.9,2,0,2022-05-03,2024-04-30,Active,Yes
387,CUST-0387,Myra Patel,Individual,30,8673642127,Delhi,Delhi,India,398762,Salaried,IT,3845689,10L+,Investor,Villa,Delhi,3792247,18657111,41,Referral,4,3.5,3,0,2021-03-18,2025-09-30,Active,Yes
388,CUST-0388,Meera Mahajan,Individual,27,8143034628,Mumbai,Maharashtra,India,444945,Salaried,IT,3517853,5–10L,Investor,Villa,Mumbai,4424810,7569640,31,Referral,4.6,4.5,3,2,2021-03-27,2025-01-17,Active,Yes
389,CUST-0389,Shivansh Bhattacharya,Individual,54,8197238973,Bangalore,Karnataka,India,542653,Salaried,Finance,712457,10L+,Seller,Apartment,Bangalore,4918076,15296289,99,Ads,5,4.6,0,2,2021-08-08,2025-05-14,Active,No
390,CUST-0390,Ritika Chopra,Individual,32,8920500981,Mumbai,Maharashtra,India,501448,Salaried,IT,810471,0–5L,Seller,Plot,Mumbai,2334011,11218208,70,Walk-in,3.2,3.9,1,1,2022-11-02,2024-05-23,Active,Yes
391,CUST-0391,Harsh Gupta,Company,37,8642433428,Ahmedabad,Gujarat,India,513451,Salaried,Retail,2645740,10L+,Seller,Apartment,Ahmedabad,3095999,12597916,42,Website,4.4,4.8,1,0,2022-07-16,2025-12-23,Active,No
392,CUST-0392,Ritika Joshi,Individual,53,8269508073,Chennai,Tamil Nadu,India,384517,Salaried,Finance,4792553,0–5L,Buyer,Apartment,Chennai,4650501,19824098,32,Referral,3.5,4.1,2,1,2022-09-25,2025-08-30,Active,No
393,CUST-0393,Aadhya Desai,Company,56,8884191749,Chennai,Tamil Nadu,India,449025,Salaried,Finance,4989096,0–5L,Seller,Plot,Chennai,4020184,19476294,78,Website,4.7,4.9,3,0,2021-07-06,2024-05-06,Active,Yes
394,CUST-0394,Reyansh Kapoor,Individual,56,8514462778,Bangalore,Karnataka,India,521877,Business,Retail,3410588,5–10L,Owner,Villa,Bangalore,3260821,16833359,80,Website,4.1,3.5,0,0,2024-05-15,2024-01-15,Active,No
395,CUST-0395,Tanvi Sharma,Individual,43,8224522579,Ahmedabad,Gujarat,India,408861,Business,Retail,1947121,10L+,Investor,Villa,Ahmedabad,3331421,17529390,61,Website,3.6,4.2,2,2,2024-06-26,2025-06-16,Active,No
396,CUST-0396,Aadhya Nair,Company,58,8952725520,Pune,Maharashtra,India,557828,Salaried,IT,2335549,10L+,Owner,Plot,Pune,3414827,12685657,56,Referral,3.1,4.8,1,0,2021-10-28,2024-07-03,Active,Yes
397,CUST-0397,Mihir Desai,Individual,34,8923323457,Mumbai,Maharashtra,India,400289,Self Employed,IT,1514651,0–5L,Seller,Apartment,Mumbai,3935839,17680316,42,Ads,3.8,4.9,3,2,2024-10-06,2024-10-15,Active,No
398,CUST-0398,Ritika Mahajan,Company,48,8908246314,Chennai,Tamil Nadu,India,443095,Self Employed,Manufacturing,4699036,5–10L,Investor,Villa,Chennai,3272972,14299029,17,Walk-in,4,3.3,0,1,2023-10-12,2025-01-06,Active,Yes
399,CUST-0399,Harsh Bhatia,Individual,35,8264536825,Hyderabad,Telangana,India,584177,Salaried,Retail,3969124,0–5L,Seller,Apartment,Hyderabad,3709066,7855122,54,Ads,3.4,4.9,3,2,2022-06-16,2024-04-26,Active,No
400,CUST-0400,Arjun Agarwal,Individual,40,8593273674,Chennai,Tamil Nadu,India,476890,Business,IT,3293483,10L+,Seller,Plot,Chennai,2214572,18592284,64,Referral,3.4,3,3,0,2023-01-04,2025-07-06,Active,Yes
401,CUST-0401,Dhruv Patel,Company,47,8889557532,Delhi,Delhi,India,419951,Salaried,Retail,3407058,0–5L,Seller,Plot,Delhi,2920824,13977557,48,Ads,3.3,3.1,0,2,2021-05-06,2025-03-21,Active,Yes
402,CUST-0402,Dhruv Joshi,Company,33,8325073755,Pune,Maharashtra,India,578324,Business,Finance,4394672,0–5L,Tenant,Plot,Pune,3532465,18537539,94,Website,3.3,3.6,1,2,2024-03-24,2024-09-24,Active,No
403,CUST-0403,Saanvi Malhotra,Company,60,8836279132,Chennai,Tamil Nadu,India,586733,Business,Retail,3649879,0–5L,Tenant,Apartment,Chennai,2080027,8961867,22,Website,3.5,3.8,1,1,2024-01-30,2024-08-06,Active,No
404,CUST-0404,Aarohi Trivedi,Company,36,8664538934,Chennai,Tamil Nadu,India,404585,Salaried,Manufacturing,4162685,0–5L,Tenant,Apartment,Chennai,3421508,13525215,39,Ads,4.5,4.6,2,1,2022-05-27,2024-12-16,Active,No
405,CUST-0405,Shivansh Shah,Individual,45,8899701699,Bangalore,Karnataka,India,417631,Salaried,IT,2669280,5–10L,Owner,Villa,Bangalore,4033287,19794109,71,Ads,4.7,4.5,2,0,2021-10-06,2024-09-06,Active,Yes
406,CUST-0406,Kavya Trivedi,Company,46,8810245857,Bangalore,Karnataka,India,522365,Business,Manufacturing,3057089,0–5L,Owner,Villa,Bangalore,2864266,10132377,73,Ads,3.9,3.2,1,1,2024-06-17,2025-10-11,Active,Yes
407,CUST-0407,Diya Verma,Individual,34,8942460965,Hyderabad,Telangana,India,434955,Salaried,IT,670426,0–5L,Seller,Apartment,Hyderabad,3918392,17948628,22,Website,4.2,3.6,1,0,2023-06-26,2024-02-08,Active,No
408,CUST-0408,Siddharth Bhattacharya,Company,55,8499811676,Chennai,Tamil Nadu,India,581147,Self Employed,Retail,4303824,5–10L,Seller,Villa,Chennai,2547303,6853153,27,Walk-in,3.5,4.9,2,1,2022-12-18,2025-11-28,Active,No
409,CUST-0409,Aanya Chopra,Individual,45,8692086207,Delhi,Delhi,India,487897,Salaried,Manufacturing,526955,0–5L,Tenant,Apartment,Delhi,2647291,8571877,25,Walk-in,3.2,3.6,1,1,2022-04-14,2024-03-18,Active,Yes
410,CUST-0410,Dhruv Agarwal,Company,35,8306444365,Hyderabad,Telangana,India,567084,Self Employed,IT,2906472,0–5L,Investor,Villa,Hyderabad,3911705,17324279,85,Walk-in,3.1,4.8,1,1,2024-03-14,2025-01-27,Active,No
411,CUST-0411,Vivaan Trivedi,Company,52,8311877819,Bangalore,Karnataka,India,532298,Business,IT,1233416,0–5L,Investor,Plot,Bangalore,3127550,14980057,17,Website,3.2,3.5,0,2,2022-02-24,2024-03-19,Active,No
412,CUST-0412,Arjun Desai,Company,51,8478814555,Mumbai,Maharashtra,India,536828,Salaried,Retail,1871696,10L+,Buyer,Villa,Mumbai,2933465,17141401,26,Walk-in,3.7,4.2,0,1,2021-03-01,2024-02-10,Active,Yes
413,CUST-0413,Naina Bhattacharya,Company,59,8157267095,Chennai,Tamil Nadu,India,594165,Business,Manufacturing,4545913,10L+,Buyer,Villa,Chennai,2345959,11977093,82,Website,4.1,3.1,1,0,2022-10-08,2025-12-27,Active,Yes
414,CUST-0414,Harsh Singh,Company,34,8967705968,Delhi,Delhi,India,416446,Business,Retail,2276435,10L+,Buyer,Apartment,Delhi,4404116,9385535,84,Website,3.1,4.4,3,1,2024-04-05,2025-09-03,Active,Yes
415,CUST-0415,Navya Trivedi,Company,26,8736150743,Pune,Maharashtra,India,462100,Business,IT,3798981,10L+,Tenant,Plot,Pune,4370372,9688538,78,Website,4.7,4.4,1,0,2021-12-03,2025-12-18,Active,No
416,CUST-0416,Aryan Bhatia,Company,36,8271899053,Pune,Maharashtra,India,394582,Self Employed,Retail,3654282,0–5L,Buyer,Apartment,Pune,3657628,19096563,79,Website,4.4,3.4,2,1,2023-04-23,2024-10-29,Active,Yes
417,CUST-0417,Siddharth Desai,Individual,55,8799980872,Ahmedabad,Gujarat,India,460920,Salaried,Finance,2610897,5–10L,Tenant,Villa,Ahmedabad,3448009,15697204,65,Walk-in,3.6,3.5,3,0,2021-09-19,2025-11-10,Active,Yes
418,CUST-0418,Naina Sharma,Individual,31,8475192326,Delhi,Delhi,India,474065,Salaried,Manufacturing,4283108,5–10L,Buyer,Villa,Delhi,4492400,15286761,32,Website,3.1,4.9,3,1,2022-12-16,2024-11-12,Active,Yes
419,CUST-0419,Kavya Singh,Company,42,8224786606,Ahmedabad,Gujarat,India,387788,Self Employed,Finance,3777199,5–10L,Seller,Plot,Ahmedabad,4206973,16748865,88,Ads,4.7,3.1,2,2,2021-10-21,2025-02-18,Active,No
420,CUST-0420,Anika Trivedi,Individual,60,8103940703,Ahmedabad,Gujarat,India,400048,Business,Retail,1562113,0–5L,Tenant,Plot,Ahmedabad,4536341,15142521,16,Walk-in,4.2,4.9,1,2,2024-05-23,2025-11-29,Active,No
421,CUST-0421,Pihu Khandelwal,Individual,29,8865897468,Delhi,Delhi,India,409047,Salaried,Finance,2617285,5–10L,Seller,Apartment,Delhi,3794961,15533129,92,Website,4.8,3.4,1,1,2022-10-07,2024-12-17,Active,Yes
422,CUST-0422,Meera Agarwal,Company,54,8174292008,Delhi,Delhi,India,436169,Self Employed,Finance,2201926,0–5L,Seller,Villa,Delhi,3755832,11804228,48,Website,4.7,3.2,0,1,2021-04-21,2025-01-20,Active,No
423,CUST-0423,Aarav Sharma,Company,43,8495369133,Pune,Maharashtra,India,563516,Self Employed,Finance,3837977,10L+,Seller,Apartment,Pune,3905028,14854206,86,Referral,3.9,4.4,3,1,2022-09-18,2024-03-18,Active,No
424,CUST-0424,Krishna Mahajan,Individual,51,8605016090,Hyderabad,Telangana,India,508556,Business,Retail,2257608,5–10L,Owner,Apartment,Hyderabad,2765934,13873003,77,Walk-in,3.8,3.4,3,1,2023-12-07,2025-02-10,Active,No
425,CUST-0425,Aryan Patel,Company,33,8720046969,Hyderabad,Telangana,India,421146,Business,IT,698961,5–10L,Buyer,Apartment,Hyderabad,4664625,16071857,1,Referral,4.5,4.8,3,1,2021-04-14,2025-07-15,Active,Yes
426,CUST-0426,Dev Verma,Individual,38,8401887387,Mumbai,Maharashtra,India,399485,Self Employed,IT,3239099,10L+,Seller,Villa,Mumbai,3825057,10530080,87,Referral,3.1,4.8,3,2,2023-02-17,2025-08-25,Active,No
427,CUST-0427,Riya Bhatia,Company,39,8643319633,Pune,Maharashtra,India,403477,Self Employed,Finance,2013516,5–10L,Tenant,Apartment,Pune,3921139,9009493,76,Ads,3.1,4,3,1,2022-05-12,2025-04-05,Active,Yes
428,CUST-0428,Navya Patel,Company,40,8235162003,Hyderabad,Telangana,India,512415,Salaried,Retail,1137315,10L+,Seller,Plot,Hyderabad,4845018,8922124,16,Referral,3.4,3.4,2,0,2022-10-03,2025-06-19,Active,Yes
429,CUST-0429,Ritika Tiwari,Company,35,8211077584,Delhi,Delhi,India,428195,Salaried,Manufacturing,1591356,0–5L,Seller,Apartment,Delhi,3283807,16997591,17,Website,3.2,4.7,0,1,2023-02-11,2025-12-15,Active,No
430,CUST-0430,Pranav Joshi,Individual,48,8547234807,Ahmedabad,Gujarat,India,383447,Self Employed,Retail,3830904,10L+,Tenant,Apartment,Ahmedabad,4501119,11710505,94,Walk-in,3.7,3.7,2,2,2021-07-13,2025-09-17,Active,No
431,CUST-0431,Siddharth Agarwal,Company,30,8886890746,Mumbai,Maharashtra,India,556001,Business,Retail,4159732,10L+,Investor,Villa,Mumbai,4275381,6432650,16,Website,4.3,4.7,0,2,2022-06-06,2025-12-26,Active,No
432,CUST-0432,Vivaan Nair,Individual,39,8608799483,Mumbai,Maharashtra,India,520286,Salaried,Manufacturing,4973061,10L+,Seller,Villa,Mumbai,2171574,13865946,74,Referral,4.4,3.5,3,0,2023-11-17,2024-08-22,Active,Yes
433,CUST-0433,Mihir Kapoor,Company,36,8928234058,Ahmedabad,Gujarat,India,462050,Salaried,Manufacturing,753354,0–5L,Buyer,Apartment,Ahmedabad,4594021,10998881,55,Referral,3.7,4.5,3,2,2021-03-24,2025-06-10,Active,Yes
